Dates,DJI_rv,FTSE_rv,GDAXI_rv,N225_rv,EUR_rv
1998-07-21,-9.66192456987132,-10.235152107657358,-9.503059064517936,-9.588963012134839,-13.815510557964274
1998-07-22,-9.60433850351648,-9.302807514831057,-9.450766122045973,-9.868159436854247,-13.815510557964274
1998-07-23,-8.894171355800296,-9.26282501794129,-8.98965054155599,-8.922959046250915,-13.815510557964274
1998-07-24,-8.737208135552276,-9.644741859567118,-9.36222253827172,-9.402930706953155,-13.815510557964274
1998-07-27,-9.249174387913031,-9.505986896547283,-8.26692203490996,-9.466772598921592,-13.815510557964274
1998-07-28,-8.439942486733868,-9.540865111987738,-8.875959112333009,-9.359850595532949,-13.815510557964274
1998-07-29,-9.502599799537208,-9.536472429031054,-8.794455663885367,-9.502937876470334,-13.815510557964274
1998-07-30,-10.008877642486825,-10.292155501850257,-9.440982524346419,-9.744904930848637,-13.815510557964274
1998-07-31,-9.058593060807624,-9.186423129029128,-8.931755174017441,-10.576854140156374,-13.815510557964274
1998-08-03,-8.99280363299107,-10.138554620681592,-8.997466504289227,-9.81221040631509,-13.815510557964274
1998-08-04,-7.941613013458465,-9.509937766708232,-9.064344596300607,-9.785675311818217,-13.815510557964274
1998-08-05,-7.877338919842006,-8.225498862946829,-8.226016853755862,-9.690835180956038,-13.815510557964274
1998-08-06,-8.80719014899366,-8.964712535740365,-8.25193534247974,-9.592051933527765,-13.815510557964274
1998-08-07,-8.936538893228624,-9.461366813693914,-9.007807168472365,-9.63076832498503,-13.815510557964274
1998-08-10,-9.428851303764173,-9.473150573784952,-9.055837210463036,-10.30474167031736,-13.815510557964274
1998-08-11,-8.43681904239899,-8.273439916319388,-7.9489495817415925,-9.520092551968103,-13.815510557964274
1998-08-12,-9.55436098764664,-8.93561443960888,-9.07463318106368,-8.566636372442623,-13.815510557964274
1998-08-13,-9.060701401441321,-8.80947363395426,-8.152528997895997,-9.249908393034273,-13.815510557964274
1998-08-14,-8.80378843185928,-9.567625884206661,-8.941265040834171,-8.591753535004797,-13.815510557964274
1998-08-17,-8.914469051097678,-8.914425144382815,-8.051772839289566,-8.59982411672409,-13.815510557964274
1998-08-18,-9.860255992405593,-9.869386972941218,-9.461207921484997,-9.335402625361379,-13.815510557964274
1998-08-19,-9.911953479043426,-9.81199922312508,-8.914982544288588,-9.531345632690082,-13.815510557964274
1998-08-20,-9.159329971429973,-9.51471291373658,-8.530436860383471,-9.494672978059922,-13.815510557964274
1998-08-21,-8.303551973552036,-8.375020217944746,-7.455239122554903,-9.616690041958874,-13.815510557964274
1998-08-24,-9.128129005624004,-8.575448739498208,-7.367886074151126,-9.52995453421855,-13.815510557964274
1998-08-25,-9.264499046703587,-8.977543837015668,-8.512881555779114,-10.102761201224727,-13.815510557964274
1998-08-26,-8.832716405876862,-8.903921682481483,-8.169831060865906,-9.305115506344848,-13.815510557964274
1998-08-27,-7.728764253427243,-8.893020813388224,-7.190028825518934,-7.746487276903506,-13.815510557964274
1998-08-28,-7.6080960790572,-7.524277752710736,-6.474793373365072,-7.955378210958378,-13.815510557964274
1998-08-31,-7.166741512209134,-7.453087386348322,-7.652446129526776,-8.451384583390906,-13.815510557964274
1998-09-01,-6.833937001823451,-7.386630010508205,-6.724176251582175,-7.6240362423553005,-13.815510557964274
1998-09-02,-8.20924047358818,-8.55126304525928,-7.86108079693548,-8.15438439891393,-13.815510557964274
1998-09-03,-7.850783077978174,-8.818300159880971,-7.638232169478444,-9.11996748213891,-13.815510557964274
1998-09-04,-7.908770224544026,-8.91969618684677,-7.7101181272461945,-11.088089316163106,-13.815510557964274
1998-09-07,-8.054675761687548,-9.271804118714293,-8.129494131940692,-7.751919265903559,-13.815510557964274
1998-09-08,-8.225567149848782,-8.983497557554275,-8.308263781100454,-7.593848245173417,-13.815510557964274
1998-09-10,-7.75083353469107,-8.69271043433621,-7.67897777545359,-8.649761284488505,-13.815510557964274
1998-09-11,-7.607567560336976,-7.573789725741012,-6.744214597533423,-7.673787686723681,-13.815510557964274
1998-09-14,-8.835542379980723,-8.598712249084022,-8.595507637933395,-7.66227171147192,-13.815510557964274
1998-09-15,-9.024305978352487,-8.925701615748292,-8.323613591668963,-8.238321874650795,-13.815510557964274
1998-09-16,-8.544478417924365,-9.32353329148042,-8.169303052859778,-9.747904426139648,-13.815510557964274
1998-09-17,-8.610118635266764,-8.521825824387154,-7.6312257319199945,-8.571862850372522,-13.815510557964274
1998-09-18,-9.058635763683856,-8.177997141135101,-7.161512088558123,-8.19501640232014,-13.815510557964274
1998-09-21,-8.347011587490005,-8.706732434256692,-7.480883714345498,-9.968788460346712,-13.815510557964274
1998-09-22,-9.10086489894352,-9.626454627056113,-7.9743283613062355,-8.409054319970362,-13.815510557964274
1998-09-23,-8.840551295304842,-9.448547424216452,-7.967370727605353,-8.573824790102954,-13.815510557964274
1998-09-24,-8.630050721208514,-8.494463277197845,-7.623973304061116,-8.771206110621627,-13.815510557964274
1998-09-25,-8.477649476269775,-8.658069358572066,-7.447060158287466,-8.788701607047434,-13.815510557964274
1998-09-28,-9.287550061418019,-8.877290159765991,-7.526646558517832,-8.48742809433018,-13.815510557964274
1998-09-29,-8.0817475307238,-9.376028380306291,-8.3372581108962,-8.162131006317397,-13.815510557964274
1998-09-30,-8.396745460981686,-8.900505336427441,-7.863232914444983,-8.333824297541703,-13.815510557964274
1998-10-01,-8.17499311833545,-8.56402036116265,-6.980265019752867,-7.7004318507857645,-13.815510557964274
1998-10-02,-7.805612791237616,-8.25960811813596,-5.8676958711293565,-8.24277249211111,-13.815510557964274
1998-10-05,-7.669357114605909,-8.340283527363395,-6.625931073747718,-8.59668401966749,-13.815510557964274
1998-10-06,-8.165726628034545,-9.071990404209037,-7.629530045192726,-8.64487662597291,-13.815510557964274
1998-10-07,-7.648371655023731,-8.0755470972656,-6.540311858227194,-8.126940350422778,-13.815510557964274
1998-10-08,-7.262743903868688,-7.985092161686957,-6.3443099980754205,-7.757010354835861,-13.815510557964274
1998-10-09,-8.26626097409558,-8.501715195315054,-7.078709875174106,-7.42371043494694,-13.815510557964274
1998-10-12,-9.322159095479268,-9.102903284841096,-8.163048753519812,-8.142660257410459,-13.815510557964274
1998-10-13,-8.954680575832997,-8.84184072847274,-7.500203748432154,-8.006402927448796,-13.815510557964274
1998-10-14,-8.723721233783897,-8.81191111344278,-7.916938579705399,-8.270876114716794,-13.815510557964274
1998-10-15,-7.688898539032124,-8.905891986569486,-7.613874965258404,-8.37236328266557,-13.815510557964274
1998-10-16,-8.940228148064014,-8.48148359999012,-7.794154746718125,-8.717761473218124,-13.815510557964274
1998-10-19,-9.007167012664702,-9.124668434600412,-7.8564445447624855,-8.407247332662491,-13.815510557964274
1998-10-20,-8.91735940424271,-9.105639125132992,-8.19186340969934,-8.397728342560395,-13.815510557964274
1998-10-21,-8.846570880699726,-9.039133888532895,-7.750108784853865,-8.802000960792348,-13.815510557964274
1998-10-22,-9.096518279595722,-9.477217179708036,-8.083780433680671,-8.17249726723671,-13.815510557964274
1998-10-23,-9.220327365092443,-9.312671376983465,-8.35369569029764,-8.336712915100074,-13.815510557964274
1998-10-26,-9.329955931368762,-8.990670652442107,-7.656480527376833,-9.943043746817551,-13.815510557964274
1998-10-27,-8.939658385298653,-8.865730942922497,-8.545100543121222,-8.697425239060712,-13.815510557964274
1998-10-28,-9.24137704938105,-9.299875612986298,-8.167742398534626,-8.619396431769594,-13.815510557964274
1998-10-29,-9.614324012892975,-9.88052354610049,-8.052391887913307,-8.462770728476967,-13.815510557964274
1998-10-30,-9.588393927327992,-9.733216659620476,-8.57233691316621,-8.522806961736393,-13.815510557964274
1998-11-02,-10.046328097050635,-9.859871296210233,-9.035066000781763,-9.24499041078331,-13.815510557964274
1998-11-03,-9.987646765539566,-8.977045612797031,-8.417463284586374,-9.351952604869362,-13.815510557964274
1998-11-04,-9.518156890208688,-9.240377741662432,-8.282308783278044,-9.471741352872902,-13.815510557964274
1998-11-05,-9.257439917668375,-8.581205779283627,-8.323960134562215,-8.011078283209027,-13.815510557964274
1998-11-06,-9.59739188985069,-9.1413824674227,-8.374079214192044,-9.536117330112965,-13.815510557964274
1998-11-09,-9.621566425259667,-9.25230291370236,-8.150828315158904,-9.529084529807722,-13.815510557964274
1998-11-10,-9.932309451711003,-9.531196966237367,-8.360953836448214,-9.635625098642798,-13.815510557964274
1998-11-11,-9.504201318860567,-10.013436873874458,-8.576280415237832,-8.879414006325844,-13.815510557964274
1998-11-12,-9.515208935765665,-9.556091632915606,-8.944284503677606,-9.035200676588854,-13.815510557964274
1998-11-13,-10.194585306284546,-9.225663116372361,-8.480817437752101,-8.483654042293013,-13.815510557964274
1998-11-16,-10.262502466333034,-9.61201883668079,-8.798541534160616,-8.712122636919831,-13.815510557964274
1998-11-17,-8.597106526461273,-9.708170852145207,-8.961739837008146,-8.901632265879604,-13.815510557964274
1998-11-18,-10.149763967316614,-9.930890838883096,-8.26061043030647,-8.868081777314028,-13.815510557964274
1998-11-19,-10.205510695531649,-9.36567562846275,-8.45922092163365,-8.631628148126984,-13.815510557964274
1998-11-20,-10.43972499165539,-9.155528507717221,-8.869352898955894,-9.034162262126586,-13.815510557964274
1998-11-23,-9.809757812432588,-9.245859885381138,-9.100891374333973,-9.164811285333291,-13.815510557964274
1998-11-24,-9.756175736748407,-9.210417832761191,-8.442001373692992,-9.315131684222123,-13.815510557964274
1998-11-25,-10.501223626308684,-9.435020736433003,-8.442936060219635,-9.752957818104,-13.815510557964274
1998-11-26,-10.851047592721583,-9.582573250408668,-9.438577542506147,-9.798982224264016,-13.815510557964274
1998-11-27,-11.393738510034309,-9.762861140265372,-8.769651639004115,-9.549224040193295,-13.815510557964274
1998-11-30,-9.82535557780299,-9.584283482105283,-8.525077931773366,-9.67470825388307,-13.815510557964274
1998-12-01,-9.263922562734832,-8.743038077144858,-7.749645972497717,-10.269642938480315,-13.815510557964274
1998-12-02,-9.449108767821745,-9.027478434036922,-7.36990375438363,-9.521089577479561,-13.815510557964274
1998-12-03,-9.353455955853569,-7.988252414178964,-7.0669611250000886,-9.055353729989248,-13.815510557964274
1998-12-04,-9.4816686393128,-8.94135851596548,-7.688676994925778,-9.912030051218382,-13.815510557964274
1998-12-07,-10.22226552241837,-10.00693530945719,-8.014592261758903,-10.44441980759173,-13.815510557964274
1998-12-08,-9.39193386271896,-9.520282807604099,-7.89380762417776,-10.002358711794205,-13.815510557964274
1998-12-09,-9.42904937399714,-9.009879446642337,-8.200432931021066,-10.825240212740558,-13.815510557964274
